name,id,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,f_min,f_max,f_sum,rel,rms,w20,w50,ell_maj,ell_min,ell_pa,ell3s_maj,ell3s_min,ell3s_pa,kin_pa,err_x,err_y,err_z,err_f_sum,ra,dec,freq,flag,wm50,x_peak,y_peak,z_peak,ra_peak,dec_peak,freq_peak
WALLABY J133939-234522,5977.0,1546.724687641951,1481.032988195904,3857.742887761091,1238.0,1254.0,1171.0,1189.0,985.0,1034.0,5661.0,-0.005061786621809006,0.007265550550073385,2731.667244931513,0.9748446846413874,0.001777137011156743,759295.728143668,737528.9445058174,6.043485961512138,5.440852003527745,-14.15871372813486,4.687550177532975,4.312521615340066,-23.2061006001417,249.1325746190004,0.2831439584673443,0.3131000568493997,0.9310105860114489,464.0481062466175,204.9153319400163,-23.75636232846615,1.366939683106616E9,0.0,758935.6413038452,1248.0,1181.0,1013.0,204.9130094278848,-23.75644786493152,1.366925925925854E9
WALLABY J133933-222957,5213.0,1549.163137527625,2235.3448000507283,4995.216416048405,1237.0,1263.0,671.0,701.0,938.0,1018.0,21029.0,-0.006552617996931076,0.01060906052589417,12070.68609187068,0.9999999999999526,0.001721595271437651,1108555.444816629,1016108.436536459,10.6663478667749,7.972536100268632,33.11431575422412,10.97317552574629,8.106181083172165,9.556163943464696,221.582092733078,0.2060029382469155,0.2294966484525316,0.6829690205979226,866.4347999070994,204.8909370834144,-22.49928787054224,1.388004007704508E9,0.0,1101267.754305842,1247.0,687.0,988.0,204.894850039521,-22.49981118618041,1.388166666666574E9
WALLABY J133942-250143,5990.0,1552.346617485653,718.016502798923,3564.404550360321,1243.0,1260.0,406.0,428.0,687.0,747.0,7878.0,-0.007266136351972818,0.01075626630336046,5483.586069655245,0.9993787650198906,0.002596836048127808,916680.2481336296,688332.2754825329,8.83028392018334,6.220769804045145,-19.18141806100634,7.545786165378219,4.176209128185889,-21.18973023842251,179.0942309844265,0.2805451812224218,0.3447949501360377,0.9456862727710378,799.9227252605777,204.926678000852,-25.02869451505105,1.361507491673273E9,0.0,919516.9750396459,1252.0,419.0,721.0,204.9272870571016,-25.02704571679958,1.361518518518452E9
WALLABY J133916-205049,5877.0,1575.4442425553343,3227.049520382569,1411.962246064431,18.0,34.0,421.0,440.0,893.0,937.0,5554.0,-0.004481219686567783,0.006526363547891378,2223.624008511738,0.7344543291930538,0.001593816942550562,681789.1583180847,497573.5574406263,8.412128855833219,5.216225980738027,-32.91956248704344,7.275342723490285,3.169727186967382,-42.66624132394222,344.1607217592983,0.3238223061657171,0.3797851170542934,0.9272202368867196,412.2274353248942,204.8198875621069,-20.84693787911031,1.321647449001167E9,0.0,692107.9766996307,30.0,431.0,920.0,204.8153285866788,-20.84707892331426,1.32179629629627E9
WALLABY J133905-201720,5628.0,1596.785441585652,3561.8799258067934,4386.4810424039715,1290.0,1305.0,759.0,779.0,352.0,388.0,3315.0,-0.005673537496477365,0.01060416921973228,2588.076529962277,0.9947846073122791,0.001894311115212178,499570.6614628201,387737.8863029195,5.865108439519959,5.360560094912409,-79.46158470577778,5.688139561975927,4.169125030425478,-81.5165079583075,316.6050512750509,0.2974790683574081,0.2964245662715078,0.6632488910482744,378.5197891268754,204.7744739324385,-20.28906260049814,1.376731130414807E9,0.0,498025.8371049011,1297.0,766.0,377.0,204.7740899226741,-20.28886713639486,1.37685185185177E9
WALLABY J133907-211818,5061.0,1601.571283246484,2952.6152596407037,827.7101067433503,1294.0,1311.0,149.0,165.0,306.0,364.0,5627.0,-0.004254910163581371,0.005764248315244913,2353.629713539917,0.8171699047689496,0.001462805083656334,759552.6725682233,588867.0490449367,6.880389417077414,6.242926901173607,-71.88981432340448,6.891553816758227,5.077445018521087,-17.56710167508194,68.34188179289896,0.3218119521502257,0.2839094457886108,1.000852686621481,380.8206009838929,204.7794389690185,-21.30504543952693,1.310827964939676E9,0.0,864976.4757227763,1300.0,156.0,329.0,204.7822651511302,-21.30603574981095,1.310851851851836E9
WALLABY J133903-231528,5865.0,1626.180423053129,1781.200062191057,858.2086879940599,1321.0,1332.0,1476.0,1486.0,346.0,373.0,1193.0,-0.003411312820389867,0.008448789827525616,848.5645443307696,0.8652570820005676,0.001619913011458694,291378.6137348831,203751.263856557,5.193358261369756,4.018621686505393,-40.38344124976169,6.753246105212852,3.935618197431158,-49.74412690511884,36.71106777734208,0.3297856698315451,0.3840803795904872,0.900084721882121,194.1813120127232,204.7630034344323,-23.25790674468111,1.311392753481356E9,0.0,291696.2732618765,1326.0,1481.0,361.0,204.7633358552989,-23.2582361561189,1.311444444444428E9
WALLABY J133904-240956,5346.0,1631.3691607523974,1236.6115080736083,4408.930079722877,74.0,93.0,926.0,952.0,346.0,439.0,13227.0,-0.00757412938401103,0.0090853963047266,6519.687663212484,0.9999998114191047,0.0018053955555758,1368190.377742053,1350142.258880272,7.818334244761352,5.473147310167199,13.55351536618002,7.459966857099255,4.440771832816332,32.25569523550786,195.664763044076,0.1909319372921317,0.2363254795406032,1.265700246371571,720.6071406191295,204.7674235165406,-24.16576384365429,1.37714685332812E9,0.0,1369524.220137144,83.0,936.0,423.0,204.7681140988511,-24.16677506488798,1.377703703703621E9
WALLABY J133906-245551,5202.0,1632.5659700967058,777.7906261682588,2477.3889497092937,79.0,91.0,473.0,483.0,792.0,818.0,1239.0,-0.006501099560409784,0.005544125102460384,866.2318453172664,0.7091099720410591,0.002088708498711107,399416.9187393098,218120.8951161661,5.340114371569253,3.637666532080825,56.89341269371485,4.990336122801288,2.171647174230002,59.65027603707748,-1.0,0.4581065773900592,0.3766089056576967,0.9980923568971376,255.1578902419119,204.7774299022693,-24.93086316137453,1.341377573142719E9,0.0,404814.1101445755,82.0,478.0,810.0,204.782142236375,-24.93045630726053,1.341462962962917E9
WALLABY J133841-202243,5136.0,1653.974816282852,3508.8003472013797,3584.342289645402,95.0,115.0,703.0,722.0,681.0,776.0,9432.0,-0.005782813299447298,0.00928539875894785,5576.007726741941,0.9997789469115717,0.001780449504572474,1628932.398033017,851215.3537314108,7.828748840775851,5.327859928554453,-57.43742031037849,9.79572864841494,4.965013782466436,-55.85004906742659,291.6005847152411,0.2226100417893213,0.2244413007294336,1.051462251144587,600.1047615582426,204.6738982889046,-20.37884040659412,1.361876709067441E9,0.0,1630419.912601619,105.0,712.0,727.0,204.6756486336699,-20.38015447557606,1.361629629629564E9
WALLABY J133842-214839,5687.0,1662.6877482986388,2649.9208919501243,5291.920258419321,104.0,125.0,1091.0,1115.0,1242.0,1316.0,14663.0,-0.005790726281702518,0.01337182242423296,11474.74693777178,1.0,0.001690386688593121,1048772.500866747,885966.9714657025,7.327921681251934,5.789388212224483,12.64878775987358,9.353769038532313,5.664348659331179,22.29845779794471,354.5385413016668,0.1621029765286925,0.1733183108201946,0.6155352632755482,710.3837148152127,204.6766745781873,-21.81091724088438,1.393498523303963E9,0.0,1014507.646254799,115.0,1102.0,1271.0,204.6761120575653,-21.81079204027123,1.39340740740731E9
WALLABY J133836-202908,4693.0,1667.898745965499,3444.8780271008372,6576.7608175846635,1353.0,1380.0,631.0,663.0,1369.0,1408.0,13374.0,-0.007605225313454866,0.02221968024969101,8031.351140221693,1.0,0.001921164369854721,232167.0391925596,101896.8111677676,11.5513089269144,6.668809683162435,44.61036792336159,7.836400872281038,6.216983145677361,39.35450713705944,32.85113022458832,0.2796140654540961,0.2925555638854163,0.3820548635657406,771.0644821858554,204.6504338658841,-20.48574094680471,1.417291866992187E9,0.0,179078.696844223,1367.0,650.0,1388.0,204.6520105940966,-20.48385095184049,1.417277777777656E9
WALLABY J133841-225918,5690.0,1674.1537076219,1943.4594660016091,5310.505633310001,119.0,134.0,388.0,402.0,1273.0,1315.0,3299.0,-0.00606048246845603,0.007323039695620537,2036.118310930819,0.750719181541702,0.001745784740798217,482472.484483841,421171.0704298275,5.579037866380755,4.341028336691537,59.0934494268366,4.873283512489233,3.026845795949299,81.99057307427225,93.0910679804023,0.2867881432896436,0.2944979258441492,0.818024529644877,347.9984955925601,204.6721073901845,-22.98853010397821,1.39384269691305E9,0.0,480345.0063443144,127.0,396.0,1298.0,204.6705619718023,-22.98764723798104,1.393907407407309E9
WALLABY J133845-243304,5187.0,1677.9814568766546,1005.9451019682614,2673.613425683518,120.0,140.0,700.0,711.0,953.0,1045.0,4641.0,-0.005314609967172146,0.006712662056088448,2864.170348594229,0.9744594512184739,0.001847274036644266,1558971.57629718,1284804.459854989,7.832256716486591,3.660896801858112,-83.58041426181342,6.56584973044929,2.865284266891236,-80.8426462820169,260.1849122400893,0.3918376465552699,0.2007905400541688,2.670296491586876,436.7497107460661,204.6880538141294,-24.55137272930228,1.34501135973483E9,0.0,1631452.971948081,129.0,705.0,970.0,204.6898769467383,-24.55292762292656,1.344425925925877E9
WALLABY J133837-240848,5096.0,1691.8993842684304,1248.7928152796262,5371.904710690024,136.0,158.0,941.0,957.0,1321.0,1395.0,10540.0,-0.006691750138998032,0.009525025263428688,7847.706591351278,0.9999960920065452,0.001927354410697873,1213320.037148887,1101142.267504128,5.490478705178313,4.749040196944014,-61.81136770987375,5.538894614709745,4.868137617172248,-61.28293211034325,297.493622995067,0.1785210498154306,0.1768025431676966,0.9355644048559427,686.7163743458707,204.6565060879172,-24.14676929835861,1.394979716864531E9,0.0,1174321.955593539,144.0,949.0,1338.0,204.6563171550244,-24.14642601524608,1.394648148148049E9
WALLABY J133823-202709,4706.0,1697.7858234343078,3465.039198453247,6288.135621431058,142.0,160.0,660.0,678.0,1084.0,1117.0,5545.0,-0.006503112148493528,0.01068687159568071,2570.481589801659,0.9998771705720573,0.001904405659288483,261468.1379291167,114838.0871679062,7.319745342475636,5.375276551467008,-49.3460971692556,4.305869349186533,3.858092008970478,14.59377414195885,144.1568287370722,0.3129271861605031,0.324149302150366,0.5952552799289771,492.1593658133989,204.5968391575931,-20.45273706442247,1.411946955952311E9,0.0,252790.7642603019,150.0,668.0,1101.0,204.5964786186763,-20.45447453774966,1.411962962962847E9
WALLABY J133825-214905,5694.0,1702.588997711606,2646.066207224826,5275.611833968294,135.0,166.0,1081.0,1113.0,1226.0,1296.0,18759.0,-0.007416560314595699,0.0145638408139348,15089.58713429883,1.0,0.001731339873850743,944253.6432331905,803616.8541196192,9.30106817407031,7.32984943683553,-15.79394836559408,9.68147569369258,7.558811467407405,-22.7801555807829,329.7741924208765,0.1690737721093092,0.2009584473501636,0.5213041010245687,822.9675070554115,204.6050997334085,-21.81817555475902,1.39319651544376E9,0.0,898648.9673203469,154.0,1097.0,1275.0,204.6061802990955,-21.81994052979228,1.393481481481384E9
WALLABY J133819-203750,5398.0,1707.835542439866,3358.3778062058273,2878.083130588764,1399.0,1419.0,556.0,569.0,1180.0,1235.0,6041.0,-0.00593631062656641,0.007755166850984097,3273.524501668333,0.9989973136035819,0.001699595548011088,981294.7747517077,907963.4966210619,7.425001945084413,4.156758878007297,-75.28027939249054,5.930680523408612,3.237951749971562,-89.21555467139314,48.26219881893775,0.3394885580407586,0.2225854873362439,1.205325956035467,458.4537381140179,204.5810590617678,-20.63081368420775,1.34879783575159E9,0.0,980577.1589657274,1407.0,562.0,1196.0,204.5825550923354,-20.63142677841354,1.348611111111058E9
WALLABY J133821-225200,5760.0,1719.267407842992,2017.1376541316536,4476.61686636761,165.0,178.0,460.0,477.0,431.0,497.0,5549.0,-0.005972990766167641,0.007203677669167519,2913.900729033759,0.9288611823109757,0.001678223907303358,1034134.051335338,420068.5141498689,6.471484118395673,4.631655391444378,1.443825047210396,5.962226887640966,3.117575585506458,-7.120715735701907,359.8450657638209,0.235642181091099,0.2842954976436948,1.356028557620783,433.863166444459,204.5887536593242,-22.86667809104328,1.378400312340058E9,0.0,1049322.020212758,172.0,468.0,453.0,204.587453398877,-22.86858893197423,1.378259259259176E9
WALLABY J133823-233440,4916.0,1719.6114087611772,1590.3625157252989,783.8014206074695,163.0,178.0,36.0,49.0,267.0,301.0,2906.0,-0.003771471325308084,0.004827434197068214,1323.936517298362,0.715360383006641,0.001485245276194868,492232.782807735,419013.6847047741,5.886444331219718,4.831608476979753,-85.7782101719081,4.299463490972482,3.713004917789125,31.77427726454897,341.6589579511042,0.3878755278872368,0.298356430328135,0.9102158184143798,277.8698971315856,204.5978293147916,-23.57796835234219,1.310014841122346E9,0.0,470119.546141197,171.0,43.0,286.0,204.5989267560184,-23.57689332388577,1.310055555555541E9
WALLABY J133815-212023,5777.0,1721.5075824481667,2933.29381608475,4310.747261328379,165.0,181.0,1376.0,1393.0,274.0,320.0,5225.0,-0.00688319094479084,0.008586823008954525,2914.032808673803,0.9999902749013945,0.001569191664213614,544009.9872263288,476500.1991383784,5.274227617375274,5.173911445640782,57.51957230665084,5.041365113156623,4.48033753551539,51.17540564527923,141.9153706801018,0.2399083057130753,0.2514241295853872,0.7352111139854007,393.6539878448581,204.5651885849725,-21.33980204300811,1.375328652987483E9,0.0,541626.8593171551,174.0,1386.0,304.0,204.5642927850557,-21.33863473357538,1.37549999999992E9
WALLABY J133815-211811,5143.0,1722.5812600053168,2955.300045959544,3582.4376251733875,161.0,186.0,147.0,170.0,699.0,773.0,15154.0,-0.006548328790813684,0.01013292279094458,7011.280295997128,0.9999999811521362,0.001592059553640653,1114787.854276013,793396.5983067503,8.469146217768392,6.242535428610748,-84.25017583608447,8.133233194769435,4.743912894436466,-80.51472745213242,113.6569038309228,0.2371445882458145,0.2083948354611974,0.8728523037271372,680.17155588367,204.5628192184717,-21.30313980177113,1.361841437503145E9,0.0,1115956.587803484,172.0,159.0,757.0,204.5674445727196,-21.30358821917606,1.362185185185118E9
WALLABY J133809-195322,5405.0,1726.262045936747,3803.07023079633,2882.333252836012,1416.0,1435.0,996.0,1020.0,1184.0,1234.0,9647.0,-0.006339207757264376,0.01120815519243479,6786.614937864138,0.9999999999960997,0.001968552253073918,695948.6787570482,510755.7134029751,7.615689362013238,6.577524121888006,-44.9738448963795,7.183842631857783,5.651777782220109,-78.07625102208658,152.8768581753251,0.2289900058740725,0.258641376468671,0.6016502765614751,671.0248473610666,204.5397658185129,-19.88944991958124,1.348876541719132E9,0.0,599474.0237047026,1427.0,1008.0,1200.0,204.5384401195237,-19.8879132507945,1.348685185185132E9
WALLABY J133811-204047,5097.0,1727.668544023158,3329.2241859945534,3576.1459543577857,1414.0,1439.0,521.0,545.0,690.0,775.0,20067.0,-0.006640020757913589,0.01305244583636522,13446.8404306676,1.0,0.00168200957707899,1142849.383842174,842921.1021416624,8.681236861245756,8.08770403722963,75.11244136522778,8.652500225847579,7.95868872286153,-72.90170170137064,203.3668117901672,0.1886613487312487,0.1765017510418543,0.6742926895783607,826.9232543630483,204.5462937037081,-20.67982544386753,1.361724925080633E9,0.0,1134743.804409496,1429.0,535.0,712.0,204.5438863989829,-20.6768906766067,1.361351851851786E9
WALLABY J133818-233325,6000.0,1731.1071671168345,1602.991174471497,3891.6748714215837,176.0,190.0,1295.0,1310.0,1017.0,1082.0,5239.0,-0.00418750336393714,0.007289672736078501,2477.434880259156,0.9637900908456695,0.001737157276444386,1022610.56560227,720746.3886940955,5.923386459705432,4.460291854685562,-10.98197527999889,5.21255088215863,3.248444468384548,8.273637115628759,23.55292954301554,0.2520817596255904,0.2975659706180682,1.487481206322499,436.3739879136239,204.5766280531515,-23.55715254625914,1.367568053174402E9,0.0,1086867.550496205,183.0,1302.0,1033.0,204.5768456572778,-23.55880244383692,1.367296296296225E9
WALLABY J133801-211734,5070.0,1753.818876429309,2961.8761689609523,3687.953026206884,1444.0,1466.0,156.0,176.0,825.0,866.0,6702.0,-0.005427425261586905,0.00663048168644309,3587.771674269813,0.9955608735476568,0.00158749693570376,637678.289015233,327854.0039431685,10.77678895781181,4.767053530075517,-41.72690793122563,10.29042657907368,3.67682595865933,-46.52075229005613,336.5794005402039,0.3050415454862005,0.3243756775540662,0.6598328716322889,451.0353934083444,204.5067897085046,-21.29279317726329,1.36379542641117E9,0.0,634273.0219786507,1454.0,165.0,843.0,204.5064828418501,-21.29425726129337,1.363777777777709E9
WALLABY J133809-241011,5121.0,1755.851673686346,1235.7086451916198,5024.5756987135555,202.0,215.0,929.0,942.0,990.0,1034.0,3337.0,-0.006535886321216822,0.008360984735190868,2340.368372906731,0.8067185010269834,0.001818112893000659,647890.1345741501,285241.1463606271,4.92926099545559,4.358330145755287,88.27708373725888,4.317709154275531,3.793803784738124,82.07752125429968,42.13886563139263,0.2837118514746074,0.25790833465126,0.8683797785622664,364.4974257262241,204.53995891063,-24.16988858513256,1.388547698124232E9,0.0,686588.3280751065,207.0,936.0,998.0,204.541508535957,-24.16938600395321,1.388351851851759E9
WALLABY J133801-225524,5708.0,1765.2905322119443,1983.5861123931163,5002.444750711144,199.0,234.0,422.0,453.0,926.0,1045.0,33328.0,-0.007230499759316444,0.009014049544930458,15045.35231945686,1.0,0.001752912590779259,1873097.105833983,1800176.345511724,14.6254370494989,7.571852780697054,59.60783407118171,13.63596636395718,6.213288463773998,62.69897576443934,68.79535933141565,0.2545954432258988,0.2055869074226852,1.134154376701038,1110.606989441645,204.5061923400933,-22.92350747073549,1.388137865753818E9,0.0,1877007.142794993,221.0,434.0,1013.0,204.4995113275273,-22.92622262316661,1.388629629629537E9
WALLABY J133752-204640,5558.0,1771.184792567787,3270.8340682893204,4416.508690080866,213.0,231.0,465.0,484.0,359.0,441.0,9013.0,-0.006780760828405619,0.006791316438466311,4636.038500535937,0.9957739927525301,0.001692068307150305,1124481.631514391,1031251.647746297,6.296429512003093,5.619335642934795,-17.94478666148513,6.482617934576926,4.605738048396469,-9.796964135923844,197.7124338777543,0.2311957922467172,0.2413690984556576,1.055066099281479,557.5041340732123,204.469836955731,-20.77803339846764,1.377287197964379E9,0.0,1122771.513893496,223.0,476.0,401.0,204.470144616436,-20.77608579631751,1.377296296296215E9
WALLABY J133756-240727,5291.0,1784.4801619870261,1263.4124225085184,4477.713317171932,225.0,249.0,952.0,976.0,429.0,496.0,14655.0,-0.00732487253844738,0.009489241056144238,7826.002504259937,0.9999999936121278,0.001884644268024379,944446.7105043298,831790.3449935444,10.50843124447207,8.093437295833283,43.86122702771945,9.653556897262899,7.137994802754222,35.93226189889569,44.64538893661921,0.2605683431168258,0.2640124744609778,0.81842331003676,791.8042251699533,204.4870235718527,-24.12425976209188,1.378420616984582E9,0.0,938719.6976534995,240.0,962.0,471.0,204.4806252534081,-24.126681838453,1.37859259259251E9
WALLABY J133739-213902,4812.0,1806.7228169181299,2747.763242180812,3649.9069248916107,249.0,265.0,1192.0,1209.0,770.0,830.0,5096.0,-0.005058141425251961,0.006396366283297539,2377.351869756102,0.7870930277027783,0.001602740584410719,753941.9405357533,514214.6439799368,6.648148120413838,5.185764296410737,26.82349134538273,3.93631384964379,3.535846656301501,8.819899434930392,291.4840121248661,0.2824741498378648,0.318391243127134,0.9804704567226784,397.0758364424139,204.4161492308427,-21.65069597838793,1.363090868979407E9,0.0,750959.349162647,260.0,1200.0,803.0,204.4138538569993,-21.65032480884233,1.363037037036969E9
WALLABY J133735-211259,6032.0,1815.099375452182,3008.3478463576325,2946.706998862983,257.0,276.0,204.0,221.0,1214.0,1348.0,8995.0,-0.005932990461587906,0.01158938556909561,5157.749396931161,0.9912234798818317,0.001697902538011353,2339648.490780219,2199431.688755813,6.60934684560852,4.569431715681716,56.86738808951344,6.652567027272958,4.420646104845011,58.235618471829,223.4357105787088,0.2380222029071936,0.207718756560077,2.269829770255261,558.867502827344,204.3962840908113,-21.21647426038683,1.350068648127038E9,0.0,2348127.582595504,269.0,211.0,1329.0,204.3929097526079,-21.21875568592766,1.351074074074018E9
WALLABY J133737-234516,5296.0,1825.9976089130796,1485.615882225055,4443.722239998909,270.0,286.0,1177.0,1194.0,395.0,474.0,5816.0,-0.005366242956370115,0.007021518424153328,2912.860593533867,0.8393106307509773,0.00182267464794948,1329883.963994922,1153172.975831846,6.609837469940168,4.129712203339891,20.07182938632934,6.582263499505847,3.239148164953221,21.61171733390793,338.9224939367598,0.247399155770669,0.2890013195426255,1.702922542609525,482.4106281913697,204.4064865983561,-23.75462169729065,1.37779115259249E9,0.0,1341655.990713862,278.0,1186.0,416.0,204.4064742066448,-23.75398145628725,1.377574074073992E9
WALLABY J133727-223204,5758.0,1839.9364329166176,2217.78462159108,4480.826307547351,275.0,312.0,658.0,685.0,424.0,500.0,23797.0,-0.006536520551890135,0.008215348236262798,9613.881182656325,0.9999999999990621,0.001666660989022471,1004283.342461465,722691.8884077895,16.81192237528554,6.757334570790241,-63.76337186038128,17.63734145077535,5.572860200316239,-57.14606874470608,111.3788245788119,0.353028606184466,0.2288309842744838,0.6109378227867663,892.2856138271225,204.3665185657717,-22.53458806368252,1.378478264954498E9,0.0,998112.9374892033,289.0,669.0,465.0,204.3718337740117,-22.53584327075138,1.378481481481399E9
WALLABY J133718-194336,5171.0,1844.9738721315807,3901.8825895801547,3557.141045023302,289.0,304.0,1097.0,1113.0,669.0,746.0,5064.0,-0.006806885357946157,0.01061666384339333,3308.67921871011,0.9623981630743271,0.002309847811391283,1081759.489426883,871989.0018155028,6.079218352337036,3.707965447464425,55.7775200771818,4.634247677259154,3.033140990960936,55.85720849965497,225.2673397357072,0.272864122562452,0.2632750300167598,1.467022041194903,570.460700087791,204.3276826198106,-19.72678277248342,1.361372982315181E9,0.0,1156598.87457737,296.0,1107.0,701.0,204.329389238325,-19.72490119208322,1.361148148148082E9
WALLABY J133726-231132,5024.0,1847.1026882602373,1823.1816499884735,576.4893917993335,292.0,305.0,267.0,283.0,61.0,92.0,3946.0,-0.004577277693897486,0.005113227758556604,1446.716923965119,0.7213119447338963,0.001523264043111121,552163.56367729,295029.8369925576,7.322209719291187,5.276379248880067,0.9237289787141378,5.24569364990371,2.419416072793377,-27.04274405050754,348.2230645514138,0.3332375490646696,0.4119991752721525,0.9033955258524246,332.084990272885,204.3612550746041,-23.19235959673662,1.306175729477755E9,0.0,555678.6122753782,298.0,274.0,83.0,204.3632784278438,-23.19430940115842,1.306296296296285E9
WALLABY J133715-222946,5026.0,1868.3585346861573,2241.047975544776,5316.813205927936,311.0,330.0,681.0,702.0,98.0,167.0,11834.0,-0.006956485565751791,0.01062409486621618,7253.907640985118,0.9999999999999798,0.001691138523801485,960161.0375136501,790019.6240960677,6.334817733170575,5.084073134145608,-70.68304391067673,6.763177816035323,4.692223609479923,-67.3376261402588,284.7974295202949,0.1920790921937989,0.1919585897084187,0.7256908775680602,638.4699780286649,204.3147863119725,-22.49631622217156,1.393959503813382E9,0.0,956268.6619180127,320.0,693.0,118.0,204.3154341437642,-22.49638999352747,1.393759259259161E9
WALLABY J133702-205515,5531.0,1888.7496707885953,3186.358097731665,4820.803165870748,331.0,350.0,381.0,399.0,789.0,822.0,5381.0,-0.005393100436776876,0.01620135456323624,4260.887967463278,1.0,0.001762404941778892,283818.41588033,135727.5769353929,6.198496417389545,5.86603117183422,-76.50116959451,5.821184314811753,5.121890575548981,82.48190634567496,102.2110731868117,0.2376684376364312,0.2237601556149483,0.4282421706251062,448.6758698550855,204.2615984798251,-20.92098067664956,1.384774132701221E9,0.0,208798.7720696767,342.0,390.0,806.0,204.2593728963315,-20.92159854627178,1.384796296296207E9
WALLABY J133658-203244,5551.0,1896.6298666098235,3411.515458689823,4501.561776438253,339.0,360.0,599.0,626.0,436.0,525.0,13737.0,-0.005766460206359625,0.009427621960639954,7281.72102373607,0.9999999998359662,0.001750722327052413,1480255.301451514,1367743.185865384,8.46701945585693,7.221012729261527,-13.85967059938135,7.55964966503506,7.015477786435058,-85.02910786308964,145.672052364501,0.2095437466016646,0.2508503259468818,1.13564107121923,712.1291035132228,204.2438803404581,-20.54566486793579,1.378862255119143E9,0.0,1477092.738874929,347.0,614.0,503.0,204.2468063801083,-20.54816529460926,1.379185185185102E9
WALLABY J133652-205552,5561.0,1913.539078284258,3180.5161120075513,4351.454336299015,357.0,374.0,377.0,392.0,308.0,369.0,7350.0,-0.006046747323125601,0.007308085449039936,3705.971638584141,0.9545653370566319,0.001636485144003755,884669.2571906485,660072.3224278394,6.378970440485335,5.038823840509272,72.52022832584748,5.793506435908258,3.84287930574316,64.72021386813843,275.7400332910838,0.2500920559921768,0.2287976848901098,0.8827739073044452,486.9128681122161,204.2174501206658,-20.93112782979918,1.37608248770916E9,0.0,884077.2030979877,366.0,384.0,341.0,204.2166357489583,-20.93199579331009,1.376185185185105E9
WALLABY J133701-244552,6096.0,1915.2076936644257,880.8734907408835,5432.284329678632,352.0,379.0,571.0,591.0,212.0,279.0,12885.0,-0.006491764448583126,0.009225784800946712,6696.109329743364,0.9999998695757304,0.002017053563503666,956245.2569847967,658236.3412181399,9.3684597597705,6.081497534810633,-62.35341041476599,7.613418825660031,4.746373573535974,-53.72573531242691,299.849211443022,0.3217559276375662,0.2364501821919298,0.8468069932928985,794.612071010455,204.2557152675175,-24.76445536347132,1.396097857956911E9,0.0,950575.5605618634,369.0,580.0,257.0,204.2524421734122,-24.76594184749916,1.396333333333232E9
WALLABY J133643-201220,5360.0,1929.9686096059143,3615.6247495199773,3368.5319819763236,375.0,388.0,813.0,827.0,497.0,549.0,3497.0,-0.004744937643408775,0.007700609508901834,1820.471842672265,0.7225717730348045,0.001759270827997652,662853.6146980659,501629.8087855487,5.045689880211511,4.782756413584412,34.06465881792673,4.147856379684619,2.970912795181662,71.10747240642868,261.6352920077466,0.2943774742154232,0.3109988220093159,1.079012507514171,361.0572192469813,204.1814151172334,-20.2057760530188,1.357880221888388E9,0.0,708532.4887088698,383.0,820.0,516.0,204.179577343356,-20.2051663614263,1.35772222222216E9
WALLABY J133637-201456,5562.0,1944.4463064682793,3589.897612432689,4306.457081398126,388.0,404.0,787.0,800.0,274.0,308.0,3915.0,-0.006026787683367729,0.008082465268671513,2191.717756370499,0.8184828948896604,0.00172335050287738,314038.4763185953,171160.5073372567,6.009254712565792,4.202209612020495,-79.36892180287413,5.055996779387445,3.514642381922995,82.47691991398578,318.2538501335687,0.3373370014387367,0.2795774571105584,0.692451162591515,374.2269102662728,204.1560794074682,-20.24891607338246,1.375249205210997E9,4.0,309558.1828042112,396.0,794.0,287.0,204.1568708985064,-20.24873837819974,1.375185185185106E9
WALLABY J133646-240632,5302.0,1945.6274390822991,1274.2360208662483,4460.517911589499,389.0,407.0,964.0,986.0,409.0,473.0,10794.0,-0.006137918215245008,0.01171023305505514,6355.779258731962,0.9999999999604734,0.001863739072369587,921657.0996836448,715602.011657509,6.714549132262674,5.612019112739128,78.51629037140268,6.55046981572817,4.946540567860597,73.4546175650193,224.606738778886,0.2129303704817737,0.2123685026975767,0.724606400516623,672.0039602944094,204.1924633660737,-24.10903994611785,1.378102183547871E9,0.0,850114.5160990575,397.0,975.0,454.0,204.1935951402951,-24.10775630269882,1.378277777777695E9
WALLABY J133627-224910,5713.0,1981.210100962141,2048.2287067553243,4982.955421665277,425.0,444.0,492.0,507.0,941.0,998.0,6836.0,-0.004937040153890848,0.007713507860898972,3596.903677688241,0.9800904710349008,0.00170915150123163,805658.1511906238,511270.514155963,7.828911962226221,5.154311912749894,79.8503223903363,7.076264213118234,5.901601902917637,-84.06296568364665,145.672918871119,0.3086853081854965,0.2238779112966578,0.8542945990042954,490.4300845766207,204.1142998684518,-22.81948666048314,1.387776952252968E9,0.0,808184.4941964273,432.0,501.0,971.0,204.1164756988026,-22.81818304800967,1.387851851851759E9
